"GCAM_region_ID","year","capital_1975USD","region"
12,1970,20769342424.4077,"EU-12"
12,1971,21957375725.0132,"EU-12"
12,1972,22249608538.3371,"EU-12"
12,1973,22543551982.7633,"EU-12"
12,1974,23507492608.9565,"EU-12"
12,1975,23858742195.3126,"EU-12"
12,1976,23291667984.8725,"EU-12"
12,1977,24221395989.018,"EU-12"
12,1978,24591747622.684,"EU-12"
12,1979,25064737122.4931,"EU-12"
12,1980,25155400570.9195,"EU-12"
12,1981,25067588174.3304,"EU-12"
12,1982,25469871588.5743,"EU-12"
12,1983,25309927580.5015,"EU-12"
12,1984,26107936989.7635,"EU-12"
12,1985,26299812778.4142,"EU-12"
12,1986,25541432989.6907,"EU-12"
12,1987,25539722358.5883,"EU-12"
12,1988,25079277486.8634,"EU-12"
12,1989,24938435526.1005,"EU-12"
12,1990,23886112292.9508,"EU-12"
12,1991,24613985827.015,"EU-12"
12,1992,24285544655.3574,"EU-12"
12,1993,27579935053.3646,"EU-12"
12,1994,26233383270.6049,"EU-12"
12,1995,25003154402.8073,"EU-12"
12,1996,25700806787.3961,"EU-12"
12,1997,26518203349.1518,"EU-12"
12,1998,27194187739.7771,"EU-12"
12,1999,28161549628.1751,"EU-12"
12,2000,28545871415.8439,"EU-12"
12,2001,28783649139.0753,"EU-12"
12,2002,29407459281.0778,"EU-12"
12,2003,29699977199.5854,"EU-12"
12,2004,30914240177.0941,"EU-12"
12,2005,31333344797.1781,"EU-12"
12,2006,31693432644.2299,"EU-12"
12,2007,32844117165.7666,"EU-12"
12,2008,33803211003.8364,"EU-12"
12,2009,33731934707.9038,"EU-12"
12,2010,33832006627.3932,"EU-12"
12,2011,34129371334.0243,"EU-12"
12,2012,34565582265.1321,"EU-12"
12,2013,34937074319.5331,"EU-12"
12,2014,35314268477.6087,"EU-12"
12,2015,35802653657.3392,"EU-12"
12,2016,36017622965.8721,"EU-12"
12,2017,36695317987.5998,"EU-12"
12,2018,37318843024.4186,"EU-12"
12,2019,37499314605.7201,"EU-12"
13,1961,140354716003.927,"EU-15"
13,1962,149936816123.93,"EU-15"
13,1963,159053909689.267,"EU-15"
13,1964,168040139975.272,"EU-15"
13,1965,176240905480.1,"EU-15"
13,1966,184401756259.205,"EU-15"
13,1967,191921975690.467,"EU-15"
13,1968,198923588792.523,"EU-15"
13,1969,206377663821.16,"EU-15"
13,1970,210767713440.244,"EU-15"
13,1971,216529404098.256,"EU-15"
13,1972,220958513127.511,"EU-15"
13,1973,226595327715.049,"EU-15"
13,1974,231755446435.39,"EU-15"
13,1975,236014632775.141,"EU-15"
13,1976,239188993890.798,"EU-15"
13,1977,243944263250.241,"EU-15"
13,1978,248120198876.343,"EU-15"
13,1979,253395500090.911,"EU-15"
13,1980,258913996027.2,"EU-15"
13,1981,261597406016.473,"EU-15"
13,1982,264933136666.121,"EU-15"
13,1983,266425947408.135,"EU-15"
13,1984,268902656139.203,"EU-15"
13,1985,270225544191.713,"EU-15"
13,1986,272705103974.618,"EU-15"
13,1987,273192633838.797,"EU-15"
13,1988,275032702694.594,"EU-15"
13,1989,274869052319.133,"EU-15"
13,1990,265286952199.131,"EU-15"
13,1991,261507882988.782,"EU-15"
13,1992,254189232922.417,"EU-15"
13,1993,253142896898.125,"EU-15"
13,1994,253022582510.591,"EU-15"
13,1995,255454244622.63,"EU-15"
13,1996,254804489908.907,"EU-15"
13,1997,255493304032.801,"EU-15"
13,1998,255948902116.402,"EU-15"
13,1999,256957319151.257,"EU-15"
13,2000,257817766595.756,"EU-15"
13,2001,257934374615.902,"EU-15"
13,2002,258403942853.506,"EU-15"
13,2003,259214211785.669,"EU-15"
13,2004,259656980136.002,"EU-15"
13,2005,260182143884.434,"EU-15"
13,2006,261757064919.362,"EU-15"
13,2007,264617810332.915,"EU-15"
13,2008,266961945153.548,"EU-15"
13,2009,266078974399.535,"EU-15"
13,2010,265164927180.494,"EU-15"
13,2011,266620104038.255,"EU-15"
13,2012,266476981236.022,"EU-15"
13,2013,264907762304.769,"EU-15"
13,2014,263606257141.039,"EU-15"
13,2015,261738247977.236,"EU-15"
13,2016,259372160057.456,"EU-15"
13,2017,259267241349.843,"EU-15"
13,2018,258969306432.844,"EU-15"
13,2019,258276500836.379,"EU-15"
14,1961,7662772023.12769,"Europe_Eastern"
14,1962,8251799332.71514,"Europe_Eastern"
14,1963,8674895425.37137,"Europe_Eastern"
14,1964,8137187048.85543,"Europe_Eastern"
14,1965,8451087856.14284,"Europe_Eastern"
14,1966,9106259568.35579,"Europe_Eastern"
14,1967,9410751904.58008,"Europe_Eastern"
14,1968,9430994372.62496,"Europe_Eastern"
14,1969,9421300796.37812,"Europe_Eastern"
14,1970,9690154984.63608,"Europe_Eastern"
14,1971,10260935562.4648,"Europe_Eastern"
14,1972,10631857406.4983,"Europe_Eastern"
14,1973,10738201640.0298,"Europe_Eastern"
14,1974,11057804550.9918,"Europe_Eastern"
14,1975,11385105301.9146,"Europe_Eastern"
14,1976,11278475963.1993,"Europe_Eastern"
14,1977,11428156184.6579,"Europe_Eastern"
14,1978,11834431071.474,"Europe_Eastern"
14,1979,12094161893.8526,"Europe_Eastern"
14,1980,12263514372.9886,"Europe_Eastern"
14,1981,12303143993.5272,"Europe_Eastern"
14,1982,12450543373.5159,"Europe_Eastern"
14,1983,12655534000.6182,"Europe_Eastern"
14,1984,12961736967.9449,"Europe_Eastern"
14,1985,13165302069.1285,"Europe_Eastern"
14,1986,13178131802.3964,"Europe_Eastern"
14,1987,13102293823.5241,"Europe_Eastern"
14,1988,12760737813.4148,"Europe_Eastern"
14,1989,12727950717.2858,"Europe_Eastern"
14,1990,12586253440.9717,"Europe_Eastern"
14,1991,12759312287.4961,"Europe_Eastern"
14,1992,13017617583.9561,"Europe_Eastern"
14,1993,12406922280.4051,"Europe_Eastern"
14,1994,11982400661.8302,"Europe_Eastern"
14,1995,11119957481.0451,"Europe_Eastern"
14,1996,11944481672.394,"Europe_Eastern"
14,1997,12863945889.9253,"Europe_Eastern"
14,1998,13892605392.8253,"Europe_Eastern"
14,1999,15047566492.118,"Europe_Eastern"
14,2000,16350212076.5832,"Europe_Eastern"
14,2001,14045991981.6724,"Europe_Eastern"
14,2002,13171004172.8031,"Europe_Eastern"
14,2003,12863945889.9253,"Europe_Eastern"
14,2004,12534934507.9001,"Europe_Eastern"
14,2005,11907132893.3253,"Europe_Eastern"
14,2006,12724814560.2647,"Europe_Eastern"
14,2007,12890745777.1959,"Europe_Eastern"
14,2008,12751899552.7191,"Europe_Eastern"
14,2009,13108851242.7499,"Europe_Eastern"
14,2010,13714414652.9937,"Europe_Eastern"
14,2011,14598240722.5586,"Europe_Eastern"
14,2012,12964017809.4147,"Europe_Eastern"
14,2013,12919541400.7527,"Europe_Eastern"
14,2014,12586538546.1554,"Europe_Eastern"
14,2015,12358739504.3546,"Europe_Eastern"
14,2016,11984111292.9326,"Europe_Eastern"
14,2017,12051111011.1093,"Europe_Eastern"
14,2018,14320548273.605,"Europe_Eastern"
14,2019,13562738695.249,"Europe_Eastern"
15,1961,8883877525.04591,"Europe_Non_EU"
15,1962,8824575646.82994,"Europe_Non_EU"
15,1963,9047242795.32355,"Europe_Non_EU"
15,1964,9112531882.39786,"Europe_Non_EU"
15,1965,9371692494.40899,"Europe_Non_EU"
15,1966,9745180285.09609,"Europe_Non_EU"
15,1967,10251812196.5854,"Europe_Non_EU"
15,1968,10606197939.9625,"Europe_Non_EU"
15,1969,10749035637.0116,"Europe_Non_EU"
15,1970,10672057237.4043,"Europe_Non_EU"
15,1971,10707125175.0032,"Europe_Non_EU"
15,1972,11052102447.3172,"Europe_Non_EU"
15,1973,11468641120.7477,"Europe_Non_EU"
15,1974,12215331596.9381,"Europe_Non_EU"
15,1975,12778414334.8061,"Europe_Non_EU"
15,1976,13414198894.5254,"Europe_Non_EU"
15,1977,14014345306.2783,"Europe_Non_EU"
15,1978,14635304396.4436,"Europe_Non_EU"
15,1979,15170446826.3059,"Europe_Non_EU"
15,1980,15835027009.582,"Europe_Non_EU"
15,1981,16379577910.5075,"Europe_Non_EU"
15,1982,16793265532.1006,"Europe_Non_EU"
15,1983,16505879506.9001,"Europe_Non_EU"
15,1984,16781576219.5676,"Europe_Non_EU"
15,1985,15822197276.3141,"Europe_Non_EU"
15,1986,16263254995.5454,"Europe_Non_EU"
15,1987,16702887188.858,"Europe_Non_EU"
15,1988,16874520509.4638,"Europe_Non_EU"
15,1989,17030187939.7807,"Europe_Non_EU"
15,1990,16861120565.8285,"Europe_Non_EU"
15,1991,16657270359.4611,"Europe_Non_EU"
15,1992,19724431926.035,"Europe_Non_EU"
15,1993,20012103056.4192,"Europe_Non_EU"
15,1994,20105902661.8666,"Europe_Non_EU"
15,1995,19618943008.0547,"Europe_Non_EU"
15,1996,20210536264.2957,"Europe_Non_EU"
15,1997,20685521500.3909,"Europe_Non_EU"
15,1998,21418241822.5786,"Europe_Non_EU"
15,1999,21764929725.995,"Europe_Non_EU"
15,2000,22206557655.5937,"Europe_Non_EU"
15,2001,22236493699.8854,"Europe_Non_EU"
15,2002,22599147493.5908,"Europe_Non_EU"
15,2003,23095800723.6495,"Europe_Non_EU"
15,2004,23746695858.1065,"Europe_Non_EU"
15,2005,24649338869.7976,"Europe_Non_EU"
15,2006,27576513791.1598,"Europe_Non_EU"
15,2007,28254493918.0712,"Europe_Non_EU"
15,2008,28907384788.8143,"Europe_Non_EU"
15,2009,29409169912.1802,"Europe_Non_EU"
15,2010,30308391661.6666,"Europe_Non_EU"
15,2011,31290293914.4348,"Europe_Non_EU"
15,2012,32143328624.1568,"Europe_Non_EU"
15,2013,32877474472.2631,"Europe_Non_EU"
15,2014,33612190530.7369,"Europe_Non_EU"
15,2015,34547620638.5571,"Europe_Non_EU"
15,2016,35261809123.8023,"Europe_Non_EU"
15,2017,36019903807.3419,"Europe_Non_EU"
15,2018,36636016109.3838,"Europe_Non_EU"
15,2019,37614211994.7635,"Europe_Non_EU"
16,1961,13130804341.8971,"European Free Trade Association"
16,1962,13679346715.3948,"European Free Trade Association"
16,1963,14152906425.5714,"European Free Trade Association"
16,1964,14754763468.4267,"European Free Trade Association"
16,1965,15376292768.9594,"European Free Trade Association"
16,1966,15889482099.6745,"European Free Trade Association"
16,1967,16451709521.9913,"European Free Trade Association"
16,1968,17000251895.489,"European Free Trade Association"
16,1969,17618645039.0007,"European Free Trade Association"
16,1970,17900328960.5266,"European Free Trade Association"
16,1971,18315157002.8546,"European Free Trade Association"
16,1972,18731695676.285,"European Free Trade Association"
16,1973,19404258804.7055,"European Free Trade Association"
16,1974,19822508109.2383,"European Free Trade Association"
16,1975,20116736658.8483,"European Free Trade Association"
16,1976,20692934235.1679,"European Free Trade Association"
16,1977,21220093719.8858,"European Free Trade Association"
16,1978,21844188967.0721,"European Free Trade Association"
16,1979,22540130720.5586,"European Free Trade Association"
16,1980,22864580419.644,"European Free Trade Association"
16,1981,23264297887.2343,"European Free Trade Association"
16,1982,23616117683.9579,"European Free Trade Association"
16,1983,24060311560.2102,"European Free Trade Association"
16,1984,24291816969.3994,"European Free Trade Association"
16,1985,24580058310.1511,"European Free Trade Association"
16,1986,24943852524.5914,"European Free Trade Association"
16,1987,24889967644.8663,"European Free Trade Association"
16,1988,25120617738.5043,"European Free Trade Association"
16,1989,25303085056.0919,"European Free Trade Association"
16,1990,25439650439.0989,"European Free Trade Association"
16,1991,25277710694.7399,"European Free Trade Association"
16,1992,25103796532.6642,"European Free Trade Association"
16,1993,24942426998.6727,"European Free Trade Association"
16,1994,24851478445.0626,"European Free Trade Association"
16,1995,24660457971.9631,"European Free Trade Association"
16,1996,24306072228.586,"European Free Trade Association"
16,1997,24350833742.4317,"European Free Trade Association"
16,1998,24059171139.4753,"European Free Trade Association"
16,1999,24207425835.0152,"European Free Trade Association"
16,2000,24935014263.8957,"European Free Trade Association"
16,2001,24477135338.8243,"European Free Trade Association"
16,2002,24223676830.4878,"European Free Trade Association"
16,2003,23983903370.9704,"European Free Trade Association"
16,2004,25101515691.1944,"European Free Trade Association"
16,2005,23873567664.8666,"European Free Trade Association"
16,2006,23334718867.6158,"European Free Trade Association"
16,2007,24345701849.1245,"European Free Trade Association"
16,2008,23345267759.4138,"European Free Trade Association"
16,2009,21245182976.0541,"European Free Trade Association"
16,2010,22570066764.8503,"European Free Trade Association"
16,2011,21681393907.1619,"European Free Trade Association"
16,2012,22696083256.0592,"European Free Trade Association"
16,2013,24320897698.14,"European Free Trade Association"
16,2014,23284255250.0955,"European Free Trade Association"
16,2015,22548113665.703,"European Free Trade Association"
16,2016,22265574428.626,"European Free Trade Association"
16,2017,22080826269.5685,"European Free Trade Association"
16,2018,22670138684.3397,"European Free Trade Association"
16,2019,22832933744.2499,"European Free Trade Association"
17,1961,25724470517.6458,"India"
17,1962,25593892343.4972,"India"
17,1963,25614419916.7258,"India"
17,1964,25909788887.0707,"India"
17,1965,25980209867.4521,"India"
17,1966,26251344897.1799,"India"
17,1967,26405871906.7619,"India"
17,1968,26632815633.0115,"India"
17,1969,26828967999.4182,"India"
17,1970,26964392961.6902,"India"
17,1971,27474731240.568,"India"
17,1972,27814006409.2074,"India"
17,1973,28005026882.3069,"India"
17,1974,28296119274.8959,"India"
17,1975,28574381934.217,"India"
17,1976,28937035727.9223,"India"
17,1977,29286004472.8086,"India"
17,1978,29854789314.3512,"India"
17,1979,30516803550.9737,"India"
17,1980,30990648366.3339,"India"
17,1981,32662220058.5465,"India"
17,1982,33883040455.281,"India"
17,1983,34821606720.1222,"India"
17,1984,35796951553.6646,"India"
17,1985,35988542237.1316,"India"
17,1986,36324681248.75,"India"
17,1987,36374004445.5354,"India"
17,1988,38776585828.8333,"India"
17,1989,40749798805.4328,"India"
17,1990,41575178312.333,"India"
17,1991,43072550737.2861,"India"
17,1992,44860730449.6445,"India"
17,1993,45834364652.0846,"India"
17,1994,47198878061.4193,"India"
17,1995,47867164612.0839,"India"
17,1996,50597902061.8557,"India"
17,1997,53186372024.9459,"India"
17,1998,55710978426.8805,"India"
17,1999,58615059828.3605,"India"
17,2000,61136815178.4578,"India"
17,2001,64805833787.8871,"India"
17,2002,68152113329.3333,"India"
17,2003,65244895770.8322,"India"
17,2004,68152113329.3333,"India"
17,2005,71183636747.9409,"India"
17,2006,75349878797.7963,"India"
17,2007,79792957981.0542,"India"
17,2008,87452023636.7934,"India"
17,2009,99271629238.7134,"India"
17,2010,108284944517.173,"India"
17,2011,115085273359.516,"India"
17,2012,125689475563.192,"India"
17,2013,134422532446.044,"India"
17,2014,142167699867.27,"India"
17,2015,147679638384.334,"India"
17,2016,154770489408.898,"India"
17,2017,162490282468.772,"India"
17,2018,170388551373.661,"India"
17,2019,178492951326.388,"India"
18,1961,7978953671.88494,"Indonesia"
18,1962,8309390579.82872,"Indonesia"
18,1963,8485870688.55797,"Indonesia"
18,1964,8465628220.5131,"Indonesia"
18,1965,8914668884.88881,"Indonesia"
18,1966,8794354497.3545,"Indonesia"
18,1967,8459070801.2873,"Indonesia"
18,1968,9638265841.19711,"Indonesia"
18,1969,8601908498.33633,"Indonesia"
18,1970,8432556019.20035,"Indonesia"
18,1971,8707397416.31666,"Indonesia"
18,1972,8754154666.44848,"Indonesia"
18,1973,8288292796.23266,"Indonesia"
18,1974,8537189621.62948,"Indonesia"
18,1975,8441679385.07973,"Indonesia"
18,1976,8474466481.20875,"Indonesia"
18,1977,8631559437.44432,"Indonesia"
18,1978,8987370706.74012,"Indonesia"
18,1979,9184093283.51424,"Indonesia"
18,1980,9529925871.37948,"Indonesia"
18,1981,9931353970.07218,"Indonesia"
18,1982,10209046419.0258,"Indonesia"
18,1983,12091310842.0153,"Indonesia"
18,1984,13450407252.8591,"Indonesia"
18,1985,14286905861.9248,"Indonesia"
18,1986,15234880597.8291,"Indonesia"
18,1987,15507726258.6592,"Indonesia"
18,1988,15888056573.7559,"Indonesia"
18,1989,16652708676.5214,"Indonesia"
18,1990,17666827815.0512,"Indonesia"
18,1991,18745380725.1041,"Indonesia"
18,1992,20068268777.6141,"Indonesia"
18,1993,20259859461.0811,"Indonesia"
18,1994,21946541728.0314,"Indonesia"
18,1995,22736568192.1489,"Indonesia"
18,1996,24240783141.5117,"Indonesia"
18,1997,25995035337.0061,"Indonesia"
18,1998,26990622638.5934,"Indonesia"
18,1999,28296119274.8959,"Indonesia"
18,2000,29384365761.1957,"Indonesia"
18,2001,30578101165.4757,"Indonesia"
18,2002,31947176257.7501,"Indonesia"
18,2003,33217319851.27,"Indonesia"
18,2004,34219464572.0831,"Indonesia"
18,2005,35084473699.5218,"Indonesia"
18,2006,35913844678.9942,"Indonesia"
18,2007,37086482299.6782,"Indonesia"
18,2008,38408229931.4533,"Indonesia"
18,2009,39528693303.5146,"Indonesia"
18,2010,40816513418.4258,"Indonesia"
18,2011,42253728649.6118,"Indonesia"
18,2012,43769632911.5075,"Indonesia"
18,2013,45566935989.7453,"Indonesia"
18,2014,47407860161.0938,"Indonesia"
18,2015,49429541018.9276,"Indonesia"
18,2016,51651080610.5566,"Indonesia"
18,2017,54071338515.2457,"Indonesia"
18,2018,56607349124.5295,"Indonesia"
18,2019,59116274741.3589,"Indonesia"
19,1961,26466884416.0803,"Japan"
19,1962,30405897634.5024,"Japan"
19,1963,31684309278.3505,"Japan"
19,1964,33557165230.2769,"Japan"
19,1965,34161303114.6021,"Japan"
19,1966,34960167839.4153,"Japan"
19,1967,37840015300.2782,"Japan"
19,1968,39757347660.8666,"Japan"
19,1969,42890938735.2497,"Japan"
19,1970,45966083246.9681,"Japan"
19,1971,47474859879.2705,"Japan"
19,1972,47198022745.8681,"Japan"
19,1973,48473583337.8789,"Japan"
19,1974,50930049600.9018,"Japan"
19,1975,50664616674.8486,"Japan"
19,1976,51157278432.3351,"Japan"
19,1977,54155444544.4463,"Japan"
19,1978,57094308778.3414,"Japan"
19,1979,59397388452.5173,"Japan"
19,1980,62059130447.8263,"Japan"
19,1981,62932977835.9606,"Japan"
19,1982,64568911380.2069,"Japan"
19,1983,66101636847.9427,"Japan"
19,1984,67711625820.4695,"Japan"
19,1985,69232091765.3048,"Japan"
19,1986,70392469863.0884,"Japan"
19,1987,71047926680.4851,"Japan"
19,1988,71688843133.5115,"Japan"
19,1989,71959978163.2393,"Japan"
19,1990,72036956562.8466,"Japan"
19,1991,70987484381.5342,"Japan"
19,1992,71230393998.0727,"Japan"
19,1993,71151134756.9956,"Japan"
19,1994,70004441708.0311,"Japan"
19,1995,68577775368.6431,"Japan"
19,1996,69584196667.2121,"Japan"
19,1997,69450197230.8587,"Japan"
19,1998,70043786223.3859,"Japan"
19,1999,70101662575.6832,"Japan"
19,2000,68647626138.6571,"Japan"
19,2001,66285529691.4489,"Japan"
19,2002,65743829842.3608,"Japan"
19,2003,63738114874.8159,"Japan"
19,2004,62163478945.0717,"Japan"
19,2005,60330252613.6839,"Japan"
19,2006,58247844351.7155,"Japan"
19,2007,55997509136.5298,"Japan"
19,2008,55321809851.0882,"Japan"
19,2009,51705535700.6491,"Japan"
19,2010,49874305105.5474,"Japan"
19,2011,47199163166.603,"Japan"
19,2012,45981764032.0733,"Japan"
19,2013,45103069855.8156,"Japan"
19,2014,43536987081.5833,"Japan"
19,2015,42851879325.0786,"Japan"
19,2016,40663697039.9462,"Japan"
19,2017,41059708140.148,"Japan"
19,2018,39743662612.0475,"Japan"
19,2019,39134963044.7826,"Japan"
20,1961,1134718631.24784,"Mexico"
20,1962,1205424716.81303,"Mexico"
20,1963,1257313860.252,"Mexico"
20,1964,1328875261.36839,"Mexico"
20,1965,1396730295.09627,"Mexico"
20,1966,1472568273.96862,"Mexico"
20,1967,1539853097.32904,"Mexico"
20,1968,1604857079.21962,"Mexico"
20,1969,1657031327.84232,"Mexico"
20,1970,1739141620.75674,"Mexico"
20,1971,1740852251.85912,"Mexico"
20,1972,1763090456.19011,"Mexico"
20,1973,1783332924.23499,"Mexico"
20,1974,1825243386.24339,"Mexico"
20,1975,1874566583.02878,"Mexico"
20,1976,1921038727.97687,"Mexico"
20,1977,1950404561.90113,"Mexico"
20,1978,2019400016.36393,"Mexico"
20,1979,2080127420.49855,"Mexico"
20,1980,2121467672.13949,"Mexico"
20,1981,2384619756.72285,"Mexico"
20,1982,2432802532.77332,"Mexico"
20,1983,2499517145.76629,"Mexico"
20,1984,2533444662.63023,"Mexico"
20,1985,2733018291.24166,"Mexico"
20,1986,2924038764.34117,"Mexico"
20,1987,3060033936.98067,"Mexico"
20,1988,3199735477.00867,"Mexico"
20,1989,3399024000.43637,"Mexico"
20,1990,3519338387.97069,"Mexico"
20,1991,3615703940.07164,"Mexico"
20,1992,3571227531.40966,"Mexico"
20,1993,3595746577.21049,"Mexico"
20,1994,3563529691.44894,"Mexico"
20,1995,3532168121.23857,"Mexico"
20,1996,3515346915.39846,"Mexico"
20,1997,3565810532.91878,"Mexico"
20,1998,3592895525.37319,"Mexico"
20,1999,3616844360.80656,"Mexico"
20,2000,3648491036.20066,"Mexico"
20,2001,3671014345.71538,"Mexico"
20,2002,3716060964.74481,"Mexico"
20,2003,3698669548.53725,"Mexico"
20,2004,3670159030.16418,"Mexico"
20,2005,3678141975.30864,"Mexico"
20,2006,3691256813.76025,"Mexico"
20,2007,3716060964.74481,"Mexico"
20,2008,3772511791.12347,"Mexico"
20,2009,3776788368.87943,"Mexico"
20,2010,3783630893.28897,"Mexico"
20,2011,3791043628.06596,"Mexico"
20,2012,3807294623.53861,"Mexico"
20,2013,3887124074.98318,"Mexico"
20,2014,3975221576.75594,"Mexico"
20,2015,4078429653.26642,"Mexico"
20,2016,4184773886.79794,"Mexico"
20,2017,4295394698.08542,"Mexico"
20,2018,4419985663.3757,"Mexico"
20,2019,4542010682.0124,"Mexico"
21,1961,5539593719.88582,"Middle East"
21,1962,5830971217.6585,"Middle East"
21,1963,5848647739.0498,"Middle East"
21,1964,5907379406.89831,"Middle East"
21,1965,6084999936.36248,"Middle East"
21,1966,6243233313.33297,"Middle East"
21,1967,6339883970.61765,"Middle East"
21,1968,6574810642.01167,"Middle East"
21,1969,6817720258.55016,"Middle East"
21,1970,6996481208.74925,"Middle East"
21,1971,7141029536.90067,"Middle East"
21,1972,7278165130.2751,"Middle East"
21,1973,7696414434.80791,"Middle East"
21,1974,8104970163.09387,"Middle East"
21,1975,8468194167.16668,"Middle East"
21,1976,8711673994.07262,"Middle East"
21,1977,9060642738.95889,"Middle East"
21,1978,9479462253.85916,"Middle East"
21,1979,9811609792.90532,"Middle East"
21,1980,10156872170.4031,"Middle East"
21,1981,10554308796.5236,"Middle East"
21,1982,11075766177.5669,"Middle East"
21,1983,11896584001.5273,"Middle East"
21,1984,12441134902.4528,"Middle East"
21,1985,13107425716.8312,"Middle East"
21,1986,13931379697.8127,"Middle East"
21,1987,14241003927.3441,"Middle East"
21,1988,14512424062.2557,"Middle East"
21,1989,15373441717.1221,"Middle East"
21,1990,15550206931.0351,"Middle East"
21,1991,15114851315.4785,"Middle East"
21,1992,16003524173.1668,"Middle East"
21,1993,16195970172.1849,"Middle East"
21,1994,16773308169.2394,"Middle East"
21,1995,17087494081.7106,"Middle East"
21,1996,16746793387.1525,"Middle East"
21,1997,16729972181.3124,"Middle East"
21,1998,17296191076.2014,"Middle East"
21,1999,17193268104.8746,"Middle East"
21,2000,17595266413.9348,"Middle East"
21,2001,17873814178.4396,"Middle East"
21,2002,18373033355.1519,"Middle East"
21,2003,18603398343.6062,"Middle East"
21,2004,18941533091.5108,"Middle East"
21,2005,19315020882.1979,"Middle East"
21,2006,19922009818.3603,"Middle East"
21,2007,20133557864.6884,"Middle East"
21,2008,20326574074.0741,"Middle East"
21,2009,20909043964.4357,"Middle East"
21,2010,21256016973.0359,"Middle East"
21,2011,21810261450.2082,"Middle East"
21,2012,22147255777.3778,"Middle East"
21,2013,22567785923.3804,"Middle East"
21,2014,22797010491.0998,"Middle East"
21,2015,23393450535.4643,"Middle East"
21,2016,23805712631.1387,"Middle East"
21,2017,24448624820.4513,"Middle East"
21,2018,24768797941.7808,"Middle East"
21,2019,25410284605.1746,"Middle East"
22,1961,7780520464.00844,"Pakistan"
22,1962,7927919843.99716,"Pakistan"
22,1963,8085868115.78392,"Pakistan"
22,1964,8254650384.55245,"Pakistan"
22,1965,8435692176.22139,"Pakistan"
22,1966,8896992363.49752,"Pakistan"
22,1967,9059502318.22397,"Pakistan"
22,1968,9213459117.4385,"Pakistan"
22,1969,9375398861.79749,"Pakistan"
22,1970,9542755604.64736,"Pakistan"
22,1971,9742329233.25879,"Pakistan"
22,1972,10017170630.3751,"Pakistan"
22,1973,10222731467.8449,"Pakistan"
22,1974,10475619765.8139,"Pakistan"
22,1975,10739342060.7647,"Pakistan"
22,1976,11106557537.4098,"Pakistan"
22,1977,11459517754.8683,"Pakistan"
22,1978,11807916289.3871,"Pakistan"
22,1979,12161446717.213,"Pakistan"
22,1980,12171140293.4599,"Pakistan"
22,1981,12814907798.3236,"Pakistan"
22,1982,13222038000.6909,"Pakistan"
22,1983,13762027218.6767,"Pakistan"
22,1984,14280633547.8827,"Pakistan"
22,1985,14528675057.7283,"Pakistan"
22,1986,16055698421.7895,"Pakistan"
22,1987,16609372688.5943,"Pakistan"
22,1988,17212655257.3683,"Pakistan"
22,1989,17748082792.4144,"Pakistan"
22,1990,18270110383.8252,"Pakistan"
22,1991,18619364233.8952,"Pakistan"
22,1992,19104898361.7884,"Pakistan"
22,1993,19119438726.1587,"Pakistan"
22,1994,19177315078.456,"Pakistan"
22,1995,20548100801.8328,"Pakistan"
22,1996,21296216803.9419,"Pakistan"
22,1997,21329574110.4384,"Pakistan"
22,1998,21384599410.8984,"Pakistan"
22,1999,21735848997.2545,"Pakistan"
22,2000,22050890225.2768,"Pakistan"
22,2001,22114468681.2487,"Pakistan"
22,2002,22175766295.7508,"Pakistan"
22,2003,22296650893.6526,"Pakistan"
22,2004,22232502227.3132,"Pakistan"
22,2005,22693517309.4056,"Pakistan"
22,2006,23009984063.3466,"Pakistan"
22,2007,23362088965.2539,"Pakistan"
22,2008,23624955944.6535,"Pakistan"
22,2009,23932869543.0826,"Pakistan"
22,2010,24393314414.8075,"Pakistan"
22,2011,24890252750.05,"Pakistan"
22,2012,25374931562.392,"Pakistan"
22,2013,25903801678.2123,"Pakistan"
22,2014,26339157293.769,"Pakistan"
22,2015,26966673803.1601,"Pakistan"
22,2016,27672309132.8933,"Pakistan"
22,2017,28481152539.1371,"Pakistan"
22,2018,29326204303.7146,"Pakistan"
22,2019,29664624156.8028,"Pakistan"
23,1961,17779159257.441,"Russia"
23,1962,19021362542.9553,"Russia"
23,1963,19907184348.8063,"Russia"
23,1964,18835188857.9792,"Russia"
23,1965,19332412298.4054,"Russia"
23,1966,20780746631.7569,"Russia"
23,1967,21345540000.7273,"Russia"
23,1968,21472696912.6711,"Russia"
23,1969,21537415789.378,"Russia"
23,1970,21913184421.5349,"Russia"
23,1971,23138851606.3928,"Russia"
23,1972,23930588701.6128,"Russia"
23,1973,24177774895.9072,"Russia"
23,1974,24881129384.1706,"Russia"
23,1975,25597028500.5182,"Russia"
23,1976,25403156975.5814,"Russia"
23,1977,25681134529.7187,"Russia"
23,1978,26523050137.2752,"Russia"
23,1979,27086703085.5106,"Russia"
23,1980,27460761086.5652,"Russia"
23,1981,27390625211.3675,"Russia"
23,1982,27550569219.4404,"Russia"
23,1983,27965682366.9521,"Russia"
23,1984,28481722749.5045,"Russia"
23,1985,28534182103.311,"Russia"
23,1986,28431259131.9842,"Russia"
23,1987,28548722467.6812,"Russia"
23,1988,27981933362.4248,"Russia"
23,1989,28105098801.7964,"Russia"
23,1990,27830257404.6801,"Russia"
23,1991,27122056128.2932,"Russia"
23,1992,26021265013.9093,"Russia"
23,1993,25142000627.2841,"Russia"
